customer_id,age,monthly_income_ksh,employment_years,credit_score,loan_amount_ksh,loan_term_months,existing_loans,late_payments_last_12m,debt_to_income_ratio,savings_ksh,dependents,employment_type,education_level,housing_status,loan_default
CUST10961,57,30935.0,0.0,669.0,373600.0,6,1,0,0.41,12900.0,0,Self-employed,Degree,Rent,0
CUST10962,32,45698.0,6.6,576.0,182900.0,36,0,0,0.33,42500.0,0,Business,,Own,1
CUST10963,38,64458.0,0.6,494.0,118600.0,24,2,0,0.21,93300.0,4,Self-employed,Postgraduate,Rent,1
CUST10964,65,92224.0,13.0,609.0,285800.0,24,3,3,0.19,82400.0,1,Salaried,Degree,Own,1
CUST10965,25,,10.5,687.0,646600.0,18,0,0,0.05,35300.0,3,Business,Secondary,Rent,1
CUST10966,51,59586.0,5.5,620.0,185600.0,12,1,1,0.38,18500.0,1,Salaried,Degree,Own,1
CUST10967,22,67521.0,10.6,713.0,297300.0,6,0,2,0.47,32700.0,2,Salaried,Postgraduate,Rent,1
CUST10968,65,84641.0,0.0,680.0,102300.0,36,1,2,0.37,89300.0,1,Salaried,Degree,Rent,1
CUST10969,29,28489.0,0.0,700.0,162000.0,36,1,2,0.38,27500.0,2,Salaried,Degree,Family,1
CUST10970,22,20213.0,7.7,693.0,99500.0,36,1,1,0.46,274800.0,5,Business,Degree,Own,0
CUST10971,38,58291.0,5.0,674.0,76000.0,12,3,2,0.26,47200.0,3,Self-employed,Degree,Rent,1
CUST10972,55,30061.0,2.1,582.0,134600.0,48,0,1,0.36,49300.0,1,Contract,Diploma,Rent,1
CUST10973,64,129022.0,1.6,649.0,114800.0,36,0,0,0.51,78700.0,0,Salaried,Diploma,Rent,0
CUST10974,45,48484.0,0.0,732.0,83400.0,24,0,0,0.47,106600.0,4,Self-employed,Secondary,Own,0
CUST10975,36,102119.0,7.7,570.0,107500.0,48,0,0,0.33,85500.0,0,Salaried,Secondary,Rent,1
CUST10976,61,76350.0,13.8,692.0,421600.0,24,2,1,0.15,20100.0,1,Salaried,Degree,Rent,0
CUST10977,64,50351.0,6.7,717.0,83500.0,6,1,0,0.45,39900.0,2,Salaried,Diploma,Rent,1
CUST10978,40,112934.0,12.6,641.0,249600.0,48,1,1,0.26,188300.0,0,Self-employed,Degree,Rent,1
CUST10979,24,,0.0,687.0,131900.0,24,0,1,0.5,364700.0,1,Business,Degree,Own,0
CUST10980,52,34866.0,11.5,599.0,186500.0,6,0,1,0.44,58300.0,3,Contract,Degree,Rent,1
CUST10981,40,59425.0,3.0,615.0,143000.0,18,1,1,0.45,86900.0,3,Contract,Diploma,Family,1
CUST10982,59,63201.0,8.6,661.0,146200.0,18,3,1,0.35,193600.0,0,Business,Diploma,Own,0
CUST10983,35,53581.0,1.4,621.0,208300.0,36,1,1,0.46,31700.0,4,Salaried,Degree,Rent,1
CUST10984,38,64304.0,7.3,760.0,228400.0,6,0,1,0.32,56900.0,4,Salaried,Degree,Rent,0
CUST10985,27,26170.0,13.3,634.0,205900.0,24,0,1,0.48,24000.0,5,Contract,Diploma,Own,1
CUST10986,23,42642.0,11.1,580.0,94600.0,36,1,0,0.46,175700.0,3,Business,Postgraduate,Own,1
CUST10987,28,85385.0,9.9,647.0,133500.0,24,2,1,0.32,50300.0,3,Salaried,Degree,Rent,0
CUST10988,49,44522.0,10.0,672.0,99300.0,18,1,1,0.37,12200.0,2,Salaried,Diploma,Rent,1
CUST10989,28,82640.0,4.0,684.0,164400.0,24,1,1,0.33,66500.0,1,Salaried,Diploma,Own,1
CUST10990,21,50428.0,10.7,617.0,174800.0,36,0,0,0.33,51800.0,4,Salaried,Degree,Own,1
CUST10991,63,108534.0,6.8,591.0,184500.0,6,0,0,0.15,117700.0,2,Business,Degree,Rent,0
CUST10992,41,69945.0,12.3,574.0,86700.0,18,2,3,0.09,141600.0,1,Business,Diploma,Family,1
CUST10993,59,33659.0,8.4,736.0,153900.0,24,2,1,0.46,31800.0,5,Self-employed,Diploma,Rent,0
CUST10994,65,36972.0,5.4,610.0,110700.0,12,0,0,0.4,41400.0,1,Self-employed,Diploma,Rent,1
CUST10995,22,30617.0,5.7,627.0,295200.0,24,0,0,0.29,208800.0,0,Self-employed,Degree,Rent,1
CUST10996,54,60354.0,13.6,730.0,165400.0,12,2,3,0.28,53000.0,5,Salaried,Secondary,Own,0
CUST10997,41,123545.0,4.0,641.0,206600.0,48,1,2,0.41,149300.0,1,Business,Degree,Rent,1
CUST10998,53,58353.0,8.6,691.0,142800.0,12,2,0,0.12,149100.0,2,Self-employed,Degree,Rent,0
CUST10999,59,59143.0,5.7,640.0,125500.0,24,0,0,0.36,47000.0,1,Salaried,Postgraduate,Own,1
CUST11000,60,49304.0,2.2,635.0,173300.0,48,1,0,0.49,270500.0,2,Salaried,,Rent,0
CUST11001,27,61136.0,9.6,714.0,89400.0,12,1,1,0.28,47100.0,0,Salaried,Diploma,Rent,0
CUST11002,35,107635.0,5.1,630.0,352000.0,24,1,0,0.61,206500.0,1,Salaried,Diploma,Rent,1
CUST11003,29,89939.0,4.5,769.0,171700.0,24,1,1,0.44,149100.0,3,Self-employed,Postgraduate,Own,0
CUST11004,50,50380.0,0.0,653.0,226700.0,36,1,1,0.22,87500.0,4,Salaried,Secondary,Rent,0
CUST11005,64,64311.0,19.0,539.0,90200.0,18,1,1,0.31,149100.0,5,Contract,Postgraduate,Rent,1
CUST11006,37,204451.0,4.2,636.0,140700.0,12,2,1,0.43,71400.0,0,Business,Degree,Rent,1
CUST11007,58,147895.0,5.5,646.0,155500.0,18,3,0,0.45,102000.0,3,Salaried,Degree,Own,1
CUST11008,61,56047.0,5.6,776.0,129100.0,18,0,1,0.35,51900.0,3,Business,Degree,Family,0
CUST11009,59,165015.0,9.5,589.0,70000.0,24,1,1,0.1,95700.0,3,Business,Degree,Own,1
CUST11010,41,30579.0,8.2,618.0,177500.0,12,0,0,0.35,91600.0,4,Business,Degree,Own,1
CUST11011,23,41182.0,13.0,674.0,205500.0,6,2,2,0.36,53700.0,3,Salaried,Degree,Rent,0
CUST11012,57,47077.0,3.6,615.0,75900.0,6,0,0,0.52,125100.0,0,Business,Diploma,Own,0
CUST11013,37,46938.0,0.0,677.0,187500.0,12,2,0,0.41,8700.0,5,Business,Secondary,Rent,0
CUST11014,37,92663.0,8.9,681.0,102800.0,12,1,0,0.4,107100.0,1,Business,Diploma,Rent,1
CUST11015,31,55184.0,14.8,710.0,155200.0,48,3,0,0.33,199300.0,4,Contract,Degree,Family,1
CUST11016,30,54334.0,2.2,732.0,228400.0,12,3,1,0.37,83100.0,3,Self-employed,Postgraduate,Rent,1
CUST11017,21,28881.0,7.8,746.0,94700.0,24,0,0,0.15,96100.0,1,Business,Degree,Own,1
CUST11018,30,44556.0,8.0,586.0,258700.0,36,2,0,0.34,11700.0,4,Salaried,Diploma,Rent,0
CUST11019,45,37801.0,13.1,660.0,480500.0,24,0,0,0.46,232900.0,4,Business,Degree,Rent,1
CUST11020,36,109380.0,3.4,596.0,526700.0,6,0,1,0.28,153500.0,0,Salaried,Degree,Rent,1
CUST11021,58,35197.0,4.3,641.0,86200.0,18,1,0,0.29,54200.0,3,SELF-EMPLOYED,Diploma,Family,1
CUST11022,52,68848.0,8.2,798.0,127600.0,24,0,0,0.24,182800.0,2,Salaried,Diploma,Rent,0
CUST11023,45,42259.0,13.1,622.0,199600.0,6,0,1,0.48,108600.0,4,Business,Degree,Own,1
CUST11024,33,59679.0,5.2,715.0,171100.0,48,0,1,0.64,179900.0,2,Salaried,Degree,Own,1
CUST11025,63,82827.0,4.3,612.0,97300.0,12,2,0,0.27,63200.0,2,Salaried,Diploma,Rent,1
CUST11026,36,51105.0,6.3,633.0,150300.0,24,2,1,0.18,12100.0,4,Business,Diploma,,0
CUST11027,61,26725.0,9.5,592.0,316100.0,6,0,1,0.32,159000.0,0,SELF-EMPLOYED,Degree,Own,0
CUST11028,40,41777.0,12.3,572.0,93400.0,12,1,1,0.42,53800.0,0,Self-employed,Degree,Own,1
CUST11029,48,73049.0,2.9,662.0,60400.0,18,0,2,0.23,58000.0,0,Salaried,Degree,Family,1
CUST11030,28,,6.3,629.0,154600.0,12,1,1,0.23,29900.0,5,SELF-EMPLOYED,Degree,Rent,1
CUST11031,51,22854.0,11.0,637.0,189200.0,12,2,1,0.36,201400.0,2,Business,Diploma,Rent,0
CUST11032,48,41520.0,12.3,630.0,267000.0,24,2,0,0.17,21800.0,0,Salaried,Diploma,Own,1
CUST11033,49,29192.0,3.7,675.0,85900.0,24,1,3,0.45,60600.0,5,Salaried,Diploma,Own,1
CUST11034,62,47311.0,1.6,591.0,199200.0,36,0,1,0.5,31300.0,3,Self-employed,Degree,Own,1
CUST11035,54,46949.0,9.6,732.0,98400.0,12,0,1,0.13,35300.0,0,Salaried,Degree,Rent,0
CUST11036,57,46564.0,12.4,661.0,177000.0,36,0,2,0.52,65700.0,0,Business,Degree,Own,1
CUST11037,62,56218.0,8.8,,144800.0,48,0,0,0.33,47400.0,1,Salaried,Postgraduate,Rent,1
CUST11038,40,43077.0,0.0,752.0,171700.0,36,0,1,0.47,238800.0,5,Salaried,Degree,Own,1
CUST11039,25,80436.0,4.1,683.0,395200.0,12,2,0,0.35,50500.0,1,Salaried,Diploma,Rent,1
CUST11040,47,76069.0,7.5,726.0,146800.0,18,0,0,0.38,82000.0,2,Self-employed,Degree,Family,0
CUST11041,57,36427.0,5.5,690.0,78300.0,24,1,1,0.33,70400.0,2,Business,Degree,Own,0
CUST11042,57,62968.0,7.6,738.0,140500.0,6,1,0,0.29,147400.0,5,Salaried,Diploma,Rent,0
CUST11043,51,38509.0,4.2,593.0,300000.0,18,1,2,0.42,183500.0,1,Salaried,Secondary,Own,1
CUST11044,53,62177.0,7.4,717.0,353600.0,36,2,0,0.35,19800.0,1,Business,Secondary,Family,1
CUST11045,52,41488.0,4.8,682.0,134000.0,36,0,0,0.31,127700.0,5,Business,Diploma,Own,0
CUST11046,37,51246.0,13.9,649.0,154400.0,6,1,0,0.39,52000.0,3,Salaried,Degree,Own,0
CUST11047,63,23504.0,9.7,571.0,106200.0,36,0,0,0.41,100900.0,1,Salaried,Secondary,Own,1
CUST11048,43,77653.0,3.3,670.0,561100.0,36,0,1,0.31,96800.0,0,Self-employed,Degree,Rent,1
CUST11049,65,76510.0,11.3,561.0,165400.0,6,1,1,0.41,71100.0,5,Salaried,Degree,Rent,1
CUST11050,61,54221.0,13.1,665.0,249900.0,24,0,1,-0.1,125100.0,0,SELF-EMPLOYED,Degree,Own,1
CUST11051,57,33034.0,4.7,687.0,162800.0,36,2,0,0.33,418200.0,5,Salaried,Degree,Own,0
CUST11052,37,131910.0,0.0,693.0,101500.0,12,3,3,0.25,18900.0,0,Self-employed,Diploma,Own,1
CUST11053,38,65650.0,0.0,579.0,263200.0,24,1,1,0.4,94600.0,3,Self-employed,Diploma,Family,1
CUST11054,34,119926.0,6.6,583.0,75800.0,36,2,1,0.27,44900.0,0,Self-employed,Degree,Own,1
CUST11055,36,43855.0,0.0,593.0,281800.0,24,3,3,0.35,128300.0,1,Self-employed,Postgraduate,Rent,1
CUST11056,44,42790.0,9.3,653.0,214100.0,12,1,2,0.25,110700.0,2,Self-employed,Diploma,Own,1
CUST11057,59,80549.0,11.9,733.0,254800.0,36,2,0,0.55,107100.0,3,Contract,Degree,Rent,1
CUST11058,23,31449.0,16.2,661.0,267100.0,24,0,0,0.48,62000.0,0,Business,Diploma,Rent,0
CUST11059,33,48586.0,5.6,688.0,104000.0,36,1,3,0.45,100600.0,5,Business,Secondary,Rent,1
CUST11060,59,68900.0,8.7,681.0,336000.0,36,2,1,0.64,148500.0,4,Salaried,Postgraduate,Own,1
CUST11061,41,59694.0,9.5,588.0,322900.0,24,0,1,0.28,75900.0,5,Self-employed,Degree,,1
CUST11062,39,74353.0,8.7,705.0,189300.0,12,0,2,0.29,97300.0,0,Salaried,Degree,Rent,0
CUST11063,36,39599.0,6.5,671.0,109300.0,36,1,1,0.46,66800.0,2,Salaried,Degree,Rent,0
CUST11064,48,36442.0,4.4,711.0,85500.0,36,1,1,0.35,58800.0,2,Self-employed,Diploma,Rent,0
CUST11065,25,,9.1,607.0,73200.0,24,1,1,0.34,77800.0,0,Salaried,Diploma,Rent,1
CUST11066,28,48879.0,8.5,574.0,189500.0,24,1,1,0.32,40200.0,4,Business,Secondary,Rent,1
CUST11067,35,55300.0,10.9,623.0,266100.0,18,0,1,0.36,74100.0,3,Contract,Diploma,Rent,1
CUST11068,29,55915.0,11.6,651.0,36500.0,36,1,0,0.4,75800.0,3,Business,Degree,Family,1
CUST11069,38,42257.0,0.7,636.0,124100.0,24,2,0,0.51,77000.0,0,Business,Secondary,Family,1
CUST11070,40,60476.0,3.4,704.0,115700.0,24,3,2,0.29,73800.0,1,Salaried,Postgraduate,Rent,1
CUST11071,56,38857.0,2.3,585.0,206300.0,24,0,1,0.32,146600.0,2,Salaried,Secondary,Rent,1
CUST11072,65,106796.0,7.0,623.0,110300.0,18,0,2,0.38,43700.0,4,Self-employed,Diploma,Family,1
CUST11073,64,98167.0,13.3,561.0,144800.0,12,1,2,0.29,224600.0,1,Salaried,Degree,Own,1
CUST11074,46,,15.0,644.0,136300.0,36,1,1,0.55,15100.0,1,Contract,Diploma,Rent,1
CUST11075,22,76339.0,2.3,596.0,197500.0,36,1,0,0.28,45500.0,2,Business,Secondary,Rent,1
CUST11076,58,85581.0,12.6,627.0,178800.0,24,2,0,0.44,93700.0,2,Business,Postgraduate,Family,1
CUST11077,26,76815.0,9.2,656.0,199800.0,24,1,0,0.2,105700.0,4,Salaried,Degree,Rent,1
CUST11078,23,85350.0,15.3,614.0,139200.0,24,0,0,0.5,57000.0,5,Salaried,Diploma,Own,1
CUST11079,41,57315.0,6.9,670.0,254900.0,24,0,1,0.36,83500.0,1,Salaried,Degree,Rent,0
CUST11080,43,97086.0,8.9,663.0,129000.0,36,4,0,0.35,234700.0,0,Salaried,Secondary,Family,0
CUST11081,46,86560.0,8.5,620.0,625600.0,12,0,1,0.22,94200.0,0,Business,Degree,Own,1
CUST11082,42,31863.0,2.6,640.0,199800.0,36,0,0,0.58,112300.0,5,Salaried,Degree,Rent,1
CUST11083,40,45820.0,0.0,667.0,358500.0,12,1,1,0.27,151500.0,3,Salaried,Degree,Rent,1
CUST11084,65,55141.0,3.6,616.0,145000.0,12,1,0,0.29,99700.0,2,Salaried,Diploma,Own,0
CUST11085,50,66020.0,12.4,716.0,355700.0,36,0,4,0.36,353700.0,1,Business,Postgraduate,Own,1
CUST11086,52,66432.0,8.6,551.0,87600.0,24,3,0,0.54,49200.0,0,Salaried,Degree,Own,1
CUST11087,22,13857.0,10.9,639.0,76900.0,24,1,1,0.46,213900.0,1,Business,Diploma,Rent,1
CUST11088,60,51179.0,1.3,709.0,214200.0,36,2,2,0.59,279500.0,4,Self-employed,Degree,Family,0
CUST11089,59,72707.0,,707.0,155000.0,12,2,0,0.6,41200.0,4,Self-employed,Degree,Rent,0
CUST11090,58,70521.0,0.0,664.0,339500.0,24,1,0,0.45,258700.0,4,Salaried,Postgraduate,Rent,0
CUST11091,50,20262.0,6.0,585.0,488800.0,48,1,2,0.32,68800.0,1,Self-employed,Secondary,Own,1
CUST11092,52,111905.0,7.5,727.0,81900.0,18,1,1,0.34,43800.0,3,Salaried,Degree,Rent,0
CUST11093,47,136589.0,5.2,655.0,129100.0,36,1,0,0.13,147900.0,0,Contract,Degree,Rent,0
CUST11094,32,54583.0,11.3,685.0,234000.0,24,0,2,0.48,92300.0,0,Salaried,Degree,Rent,1
CUST11095,43,46760.0,2.4,579.0,92200.0,24,1,0,0.37,30300.0,1,Business,Degree,Rent,0
CUST11096,35,31478.0,15.4,,76300.0,12,1,0,0.32,77000.0,2,Self-employed,Degree,Rent,1
CUST11097,55,94973.0,10.2,597.0,212800.0,36,0,1,0.36,244200.0,0,Salaried,Degree,Rent,0
CUST11098,61,105337.0,6.8,,115900.0,6,1,2,0.38,94600.0,0,Contract,Degree,Rent,0
CUST11099,63,,5.1,702.0,101200.0,12,0,1,0.25,199200.0,4,Salaried,Diploma,Own,0
CUST11100,23,27739.0,,609.0,155100.0,36,1,0,0.53,55200.0,4,Salaried,Secondary,Rent,1
CUST11101,35,43612.0,7.4,685.0,110600.0,24,1,0,0.37,77000.0,0,Salaried,Degree,Family,1
CUST11102,25,78021.0,12.0,584.0,194300.0,24,0,2,0.29,67900.0,2,Salaried,Postgraduate,Family,1
CUST11103,48,86177.0,2.2,622.0,96500.0,24,1,0,0.1,28800.0,1,Contract,Diploma,Own,0
CUST11104,60,80234.0,7.7,710.0,349300.0,12,1,0,0.4,113500.0,2,Salaried,Degree,Rent,0
CUST11105,30,59936.0,5.8,642.0,81200.0,12,1,2,0.27,37700.0,5,Self-employed,Secondary,Family,0
CUST11106,42,36099.0,11.3,625.0,214000.0,36,2,3,0.58,73000.0,3,Self-employed,Degree,Rent,1
CUST11107,23,47984.0,8.5,615.0,108000.0,24,0,1,0.34,39900.0,3,Self-employed,Secondary,Family,1
CUST11108,59,96184.0,6.9,754.0,179000.0,24,0,0,0.5,87200.0,4,Contract,Diploma,Own,0
CUST11109,58,56185.0,3.4,653.0,102200.0,12,0,2,0.29,21400.0,5,Business,Diploma,Rent,0
CUST11110,56,49647.0,10.8,694.0,94900.0,36,0,0,0.17,104900.0,1,Salaried,Degree,Family,1
CUST11111,64,53787.0,8.9,652.0,575900.0,24,1,0,0.21,51400.0,2,Self-employed,Degree,Rent,1
CUST11112,22,64811.0,5.0,657.0,204700.0,12,0,0,0.31,133600.0,0,Salaried,Diploma,Own,0
CUST11113,45,87030.0,0.0,677.0,205500.0,24,1,0,0.38,37200.0,5,Self-employed,Secondary,Rent,1
CUST11114,58,49144.0,19.3,711.0,74200.0,36,1,2,0.42,27600.0,2,Business,Degree,Rent,0
CUST11115,50,50917.0,10.1,804.0,239800.0,12,0,0,0.41,35000.0,1,SELF-EMPLOYED,Secondary,Rent,0
CUST11116,26,36452.0,6.3,659.0,193000.0,24,1,1,0.35,20000.0,0,Business,Diploma,Rent,0
CUST11117,35,33620.0,10.6,664.0,246000.0,24,1,1,0.19,60200.0,4,Self-employed,Secondary,Rent,1
CUST11118,41,66141.0,2.4,719.0,177000.0,6,1,1,0.3,40300.0,5,Contract,Diploma,Family,1
CUST11119,40,93666.0,19.0,638.0,431300.0,24,1,2,0.3,154400.0,0,Self-employed,Diploma,Own,1
CUST11120,33,82437.0,15.0,676.0,251200.0,6,2,1,0.46,36300.0,5,Salaried,,Rent,1
CUST11121,31,92147.0,7.6,592.0,163900.0,12,0,4,0.37,176700.0,4,Salaried,Diploma,Rent,1
CUST11122,24,70382.0,2.2,516.0,194600.0,36,2,1,0.11,256100.0,0,Salaried,Secondary,Rent,1
CUST11123,54,83136.0,6.7,713.0,206600.0,24,2,2,0.05,125700.0,3,Contract,Degree,Family,0
CUST11124,34,47981.0,0.0,686.0,134900.0,18,2,0,0.3,69900.0,2,SELF-EMPLOYED,Secondary,Family,0
CUST11125,58,70132.0,7.9,701.0,186900.0,18,2,0,0.27,28900.0,4,Salaried,Postgraduate,Own,0
CUST11126,32,48122.0,6.5,668.0,170000.0,6,2,2,0.3,266200.0,5,Business,Secondary,Rent,1
CUST11127,34,62927.0,12.9,636.0,287900.0,6,0,0,0.26,81300.0,2,Self-employed,Degree,Rent,0
CUST11128,34,83996.0,2.1,662.0,105000.0,36,0,0,0.4,98100.0,2,Salaried,Degree,Own,0
CUST11129,45,51867.0,0.9,697.0,85700.0,12,0,2,0.42,74600.0,4,Salaried,Secondary,Rent,1
CUST11130,39,74877.0,4.7,651.0,137600.0,36,0,0,0.53,359900.0,5,Salaried,Diploma,Own,1
CUST11131,38,90157.0,4.2,671.0,113700.0,12,0,0,0.39,272600.0,3,Self-employed,Degree,Own,1
CUST11132,32,82950.0,0.0,598.0,107600.0,24,1,2,0.59,34000.0,2,Salaried,Degree,Rent,1
CUST11133,23,184111.0,7.7,670.0,347900.0,12,0,0,0.29,13700.0,4,Salaried,Postgraduate,Rent,0
CUST11134,57,52347.0,4.1,662.0,163300.0,48,0,0,0.15,64200.0,0,Salaried,Diploma,Family,0
CUST11135,29,53718.0,0.0,651.0,120300.0,48,2,2,0.37,42200.0,0,Salaried,Degree,Own,1
CUST11136,49,48963.0,3.7,793.0,257300.0,18,2,0,0.49,262100.0,4,Salaried,Diploma,Rent,0
CUST11137,48,57838.0,10.1,542.0,288500.0,36,2,2,0.38,83200.0,3,Self-employed,Degree,Own,1
CUST11138,42,56528.0,0.0,628.0,56200.0,12,2,1,0.42,46700.0,3,Salaried,Diploma,Rent,1
CUST11139,21,287047.0,0.3,577.0,108800.0,24,2,1,0.44,70200.0,3,Contract,Postgraduate,Own,1
CUST11140,32,48204.0,7.7,641.0,212200.0,12,0,0,0.36,134900.0,4,Salaried,Degree,Family,1
CUST11141,24,91427.0,10.9,591.0,119500.0,24,0,2,0.42,48800.0,1,Business,Secondary,Family,1
CUST11142,44,43552.0,12.1,686.0,61700.0,48,1,1,0.29,53500.0,5,Salaried,Diploma,Own,0
CUST11143,23,33539.0,8.9,648.0,300500.0,12,2,1,0.55,72900.0,2,Salaried,Diploma,Rent,1
CUST11144,26,71182.0,3.8,615.0,183300.0,12,0,0,0.45,28100.0,1,Salaried,Postgraduate,Own,1
CUST11145,21,49481.0,7.3,616.0,78200.0,18,0,1,0.53,57500.0,0,Salaried,Degree,Rent,1
CUST11146,37,59305.0,3.8,688.0,161400.0,48,0,1,0.12,251800.0,0,Salaried,Diploma,,1
CUST11147,23,111574.0,8.0,683.0,270400.0,18,2,2,0.16,85900.0,3,Business,Degree,Own,0
CUST11148,23,38541.0,3.0,697.0,81000.0,12,3,1,0.51,49800.0,1,Self-employed,Postgraduate,Own,0
CUST11149,29,20759.0,9.6,718.0,103300.0,6,1,0,0.36,114600.0,2,Salaried,Degree,Own,0
CUST11150,38,38647.0,2.4,747.0,111900.0,18,2,1,0.35,48300.0,3,Salaried,Degree,Rent,0
CUST11151,53,99245.0,13.8,643.0,118500.0,24,0,2,0.41,61400.0,4,Salaried,Secondary,Rent,1
CUST11152,63,117305.0,3.3,553.0,68300.0,12,4,2,0.32,30600.0,3,Salaried,Secondary,Rent,1
CUST11153,46,182512.0,9.7,617.0,273900.0,18,1,1,0.17,124200.0,5,Contract,Degree,Own,1
CUST11154,42,64204.0,1.5,626.0,102900.0,12,0,0,0.14,73000.0,2,Business,Degree,Own,0
CUST11155,21,105040.0,6.9,729.0,67300.0,24,0,0,0.39,17900.0,1,Self-employed,Diploma,Rent,0
CUST11156,39,117109.0,9.4,675.0,137200.0,18,0,0,0.42,26400.0,1,Salaried,Diploma,Rent,0
CUST11157,26,52185.0,2.2,740.0,87400.0,12,2,5,0.41,61900.0,2,Self-employed,Degree,Rent,0
CUST11158,46,57686.0,1.3,627.0,129400.0,18,0,3,0.41,218700.0,2,Business,Degree,Rent,1
CUST11159,41,134321.0,8.5,627.0,175700.0,24,0,1,0.17,117400.0,1,Business,Diploma,Own,1
CUST11160,25,53873.0,0.5,750.0,119200.0,24,2,2,0.24,15900.0,2,Contract,Postgraduate,Own,1
CUST11161,38,103682.0,21.6,604.0,306400.0,36,0,0,0.14,82000.0,4,Salaried,Degree,Own,0
CUST11162,65,108044.0,10.8,712.0,107400.0,36,2,0,0.23,69700.0,2,Self-employed,Postgraduate,Rent,0
CUST11163,35,55911.0,5.5,618.0,149800.0,24,0,1,0.29,23000.0,0,Salaried,Postgraduate,Own,1
CUST11164,40,55417.0,5.1,709.0,314400.0,12,1,2,0.25,37200.0,1,Salaried,Diploma,Family,1
CUST11165,48,52517.0,9.1,713.0,202200.0,24,1,1,0.31,76600.0,3,Self-employed,Secondary,Own,1
CUST11166,57,56458.0,11.9,715.0,145300.0,6,0,2,0.44,70400.0,3,Salaried,Postgraduate,Rent,1
CUST11167,29,46433.0,11.2,741.0,150500.0,24,1,0,0.46,76100.0,0,Business,Diploma,Own,0
CUST11168,46,31397.0,2.1,614.0,122400.0,36,2,2,0.26,43400.0,0,Salaried,Diploma,Own,1
CUST11169,40,32255.0,14.9,613.0,149800.0,48,2,1,0.32,62000.0,5,Business,Degree,Rent,1
CUST11170,63,43544.0,0.0,630.0,132500.0,48,0,0,0.26,61100.0,3,Self-employed,Postgraduate,Own,1
CUST11171,27,38178.0,0.0,624.0,173100.0,12,1,0,0.35,695900.0,1,Self-employed,Secondary,Own,0
CUST11172,29,91362.0,8.1,623.0,109500.0,24,1,0,0.3,82900.0,3,Self-employed,Diploma,Family,0
CUST11173,53,36673.0,5.4,747.0,288900.0,12,0,0,0.06,67100.0,0,Salaried,Postgraduate,Own,0
CUST11174,42,61161.0,5.5,740.0,199200.0,12,1,1,0.39,30000.0,5,Business,Degree,Family,1
CUST11175,21,73795.0,10.8,636.0,289000.0,18,0,0,0.39,42500.0,1,Business,Diploma,Rent,1
CUST11176,28,88116.0,13.4,609.0,190200.0,24,0,0,0.43,174300.0,0,Salaried,Diploma,Rent,1
CUST11177,54,165820.0,5.0,701.0,103200.0,12,1,0,0.22,70400.0,3,Salaried,Diploma,Family,0
CUST11178,59,84750.0,5.6,669.0,201300.0,24,1,3,0.57,96800.0,5,Salaried,Degree,Own,1
CUST11179,45,76983.0,6.3,651.0,88100.0,36,1,0,0.34,122900.0,0,Salaried,Degree,Rent,1
CUST11180,53,49140.0,8.5,621.0,199100.0,24,2,3,0.4,128600.0,3,Salaried,Diploma,Own,1
CUST11181,29,78497.0,4.6,619.0,221700.0,24,1,0,0.24,31800.0,0,Salaried,Degree,Family,1
CUST11182,64,64289.0,2.9,659.0,437600.0,12,1,0,0.21,89500.0,4,Salaried,Degree,Rent,0
CUST11183,64,69370.0,6.0,701.0,190500.0,12,0,0,0.39,41100.0,5,Salaried,Secondary,Own,1
CUST11184,37,55910.0,0.4,647.0,127600.0,12,1,0,0.27,97100.0,4,Salaried,Diploma,Rent,0
CUST11185,31,65816.0,0.7,620.0,123700.0,18,1,0,0.34,31100.0,5,Salaried,Degree,Own,1
CUST11186,39,40397.0,7.6,533.0,278900.0,24,1,1,0.47,89700.0,2,Self-employed,Postgraduate,Family,1
CUST11187,42,66771.0,8.5,590.0,87500.0,18,2,2,0.63,43300.0,0,Contract,Degree,Rent,1
CUST11188,29,50384.0,16.0,661.0,218300.0,24,0,1,0.34,49500.0,5,Contract,Diploma,Own,1
CUST11189,30,37952.0,0.0,760.0,265300.0,48,2,1,0.47,105400.0,0,Self-employed,Secondary,Own,1
CUST11190,45,77190.0,11.6,515.0,246400.0,36,2,2,0.44,34700.0,5,Self-employed,Degree,Rent,1
CUST11191,41,92218.0,9.9,676.0,263400.0,12,0,3,0.5,518500.0,3,Salaried,Diploma,Own,1
CUST11192,31,144956.0,4.1,615.0,236500.0,18,4,0,0.4,87200.0,5,Salaried,Diploma,Own,0
CUST11193,40,86897.0,8.6,632.0,153000.0,12,0,1,0.4,65800.0,5,Salaried,Diploma,Rent,1
CUST11194,32,38156.0,0.0,624.0,206600.0,18,0,0,0.29,143500.0,2,Business,Secondary,Own,1
CUST11195,59,78005.0,9.8,576.0,134600.0,36,4,0,0.4,246300.0,5,Business,Secondary,Rent,1
CUST11196,35,50169.0,8.8,701.0,139200.0,36,1,1,0.19,71200.0,2,Contract,Diploma,Family,1
CUST11197,26,56995.0,9.2,648.0,154100.0,6,1,0,0.34,211200.0,5,Contract,Postgraduate,Own,1
CUST11198,37,19439.0,6.8,600.0,106500.0,24,0,1,0.33,345900.0,1,Salaried,Secondary,Rent,1
CUST11199,25,85719.0,14.2,609.0,309900.0,24,0,1,0.39,54900.0,0,Salaried,Degree,Rent,1
